posting_id,source,title,company,role,ai_inflected,seniority_years,posted_date,skill_ids,skill_names,facets_present,salary_known,salary_period,monthly_min,monthly_max,monthly_point
104:88goz,104,Golang後端工程師,威智國際有限公司,backend,False,,,"golang,mongodb,nosql,postgresql,redis,ci_cd,docker,kubernetes,aws,microservices,rest_api","Go, MongoDB, NoSQL, PostgreSQL, Redis, CI/CD, Docker, Kubernetes, AWS, Microservices, REST API","1,2,2,2,2,6,6,6,7,9,9",False,unknown,,,
104:87iru,104,後端工程師,水星工程科技有限公司,backend,False,,,"golang,sql,postgresql,docker,dotnet","Go, SQL, PostgreSQL, Docker, .NET","1,1,2,6,9",True,monthly,55000.0,65000.0,60000.0
104:91c7x,104,後端工程師,耕雲科技股份有限公司,backend,True,,,"golang,python,nosql,postgresql,redis,model_apis,rag,docker,rest_api","Go, Python, NoSQL, PostgreSQL, Redis, Foundation Model APIs, RAG, Docker, REST API","1,1,2,2,2,5,5,6,9",True,monthly,35000.0,50000.0,42500.0
104:8x8op,104,後端工程師,本公司其他工作,backend,False,1.0,,"golang,java,python,postgresql,redis,fastapi,aws,gcp","Go, Java, Python, PostgreSQL, Redis, FastAPI, AWS, GCP","1,1,1,2,2,6,7,7",False,unknown,,,
104:928rz,104,[R61] E-Commerce Backend Engineer,Yahoo_香港商雅虎資訊股份有限公司,backend,False,,,"golang,java,python,kafka,mysql,redis,ci_cd,docker,kubernetes,aws,gcp,microservices,php,rest_api,spring","Go, Java, Python, Apache Kafka, MySQL, Redis, CI/CD, Docker, Kubernetes, AWS, GCP, Microservices, PHP, REST API, Spring Boot","1,1,1,2,2,2,6,6,6,7,7,9,9,9,9",False,unknown,,,
104:7t8qn,104,.Net Core 後端工程師 Backend Engineer (C# / .NET Core),天茶智能科技股份有限公司,backend,False,3.0,,"golang,python,sql,redis,docker,azure,dashboard,dotnet,rest_api","Go, Python, SQL, Redis, Docker, Azure, Dashboarding, .NET, REST API","1,1,1,2,6,7,8,9,9",False,unknown,,,
104:8l8ox,104,後端工程師 Backend Engineer – Cloud Platform,熙飛科技股份有限公司,backend,False,4.0,,"golang,java,python,data_warehouse,postgresql,redis,ci_cd,docker,aws,dotnet,microservices","Go, Java, Python, Data Warehouse, PostgreSQL, Redis, CI/CD, Docker, AWS, .NET, Microservices","1,1,1,2,2,2,6,6,7,9,9",False,unknown,,,
104:5572i,104,好好證券-後端工程師 Backend Engineer (熟 Python、RESTful API ),好好證券股份有限公司,backend,False,2.0,,"java,python,mysql,redis,ci_cd,dotnet,flask,rest_api","Java, Python, MySQL, Redis, CI/CD, .NET, Flask, REST API","1,1,2,2,6,9,9,9",False,unknown,,,
104:8gcgt,104,Backend Engineer後端工程師,香港商蒙卓有限公司台灣分公司,backend,False,3.0,,"golang,java,python,mongodb,redis,docker,aws,gcp,dotnet,nodejs,rest_api","Go, Java, Python, MongoDB, Redis, Docker, AWS, GCP, .NET, Node.js, REST API","1,1,1,2,2,6,7,7,9,9,9",True,yearly,66666.66666666667,166666.66666666666,116666.66666666666
104:8rgy1,104,後端工程師 Backend Engineer,艾栩策略管理顧問有限公司,backend,False,1.0,,"python,sql,mysql,postgresql,redis,ci_cd,docker,dotnet,nodejs,php,rest_api","Python, SQL, MySQL, PostgreSQL, Redis, CI/CD, Docker, .NET, Node.js, PHP, REST API","1,1,2,2,2,6,6,9,9,9,9",False,unknown,,,
104:8xh4r,104,後端工程師 Backend Engineer_新竹,昕力資訊股份有限公司,backend,False,2.0,,"java,python,sql,mongodb,mysql,nosql,postgresql,redis,ci_cd,docker,fastapi,kubernetes,aws,azure,gcp,dotnet,django,nodejs,rest_api,spring","Java, Python, SQL, MongoDB, MySQL, NoSQL, PostgreSQL, Redis, CI/CD, Docker, FastAPI, Kubernetes, AWS, Azure, GCP, .NET, Django, Node.js, REST API, Spring Boot","1,1,1,2,2,2,2,2,6,6,6,6,7,7,7,9,9,9,9,9",False,unknown,,,
104:8t0j9,104,【思邁智能】後端工程師 - (Django) Backend Engineer,思邁智能股份有限公司,backend,False,3.0,,"java,python,docker,aws,django,rest_api","Java, Python, Docker, AWS, Django, REST API","1,1,6,7,9,9",True,yearly,50000.0,125000.0,87500.0
104:59at4,104,Backend Engineer 網頁後端工程師 ( Laravel / PHP / SMTP ),飛信資訊股份有限公司,backend,True,,,"python,mysql,ai_agents,ci_cd,django,php,rest_api","Python, MySQL, AI Agents, CI/CD, Django, PHP, REST API","1,2,5,6,9,9,9",True,yearly,66666.66666666667,91666.66666666667,79166.66666666667
104:926eo,104,AI產品開發後端工程師 Backend Engineer（含 K8S 維運經驗）,中華創智國際股份有限公司,backend,False,,,"java,python,mysql,postgresql,redis,ci_cd,docker,kubernetes,django,microservices,nodejs,php","Java, Python, MySQL, PostgreSQL, Redis, CI/CD, Docker, Kubernetes, Django, Microservices, Node.js, PHP","1,1,2,2,2,6,6,6,9,9,9,9",False,unknown,,,
104:8wfkm,104,【2026研發替代役】科技部_後端工程師 Backend Engineer,美好證券股份有限公司,backend,False,,,"java,python,mongodb,mysql,postgresql,ci_cd,kubernetes,django,nodejs,php","Java, Python, MongoDB, MySQL, PostgreSQL, CI/CD, Kubernetes, Django, Node.js, PHP","1,1,2,2,2,6,6,9,9,9",False,unknown,,,
104:8zkms,104,【SaaS】後端工程師 / Backend Engineer,鼎恒數位科技股份有限公司,backend,True,2.0,,"java,python,sql,ai_agents,llm,rag,vector_db,kubernetes,azure,dotnet,django,php,rest_api","Java, Python, SQL, AI Agents, Large Language Models, RAG, Vector Database, Kubernetes, Azure, .NET, Django, PHP, REST API","1,1,1,5,5,5,5,6,7,9,9,9,9",False,unknown,,,
104:82e8o,104,資深後端工程師 / Senior Backend Engineer (API-First / 跨語言協作),創造智能科技股份有限公司,backend,False,3.0,,"java,python,mysql,postgresql,ci_cd,docker,kubernetes,aws,gcp,django,microservices,php,rest_api","Java, Python, MySQL, PostgreSQL, CI/CD, Docker, Kubernetes, AWS, GCP, Django, Microservices, PHP, REST API","1,1,2,2,6,6,6,7,7,9,9,9,9",False,unknown,,,
104:7hvfj,104,Strategic Sourcing Manager,美商超微半導體股份有限公司台灣分公司,other,False,5.0,,,,,False,unknown,,,
104:8qd3r,104,Senior Backend Engineer – Platform & Data Systems,邁智微電子股份有限公司,data_engineer,False,,,"golang,java,python,kafka,spark,hadoop,mongodb,mysql,ci_cd,docker,kubernetes,aws,spring","Go, Java, Python, Apache Kafka, Apache Spark, Hadoop, MongoDB, MySQL, CI/CD, Docker, Kubernetes, AWS, Spring Boot","1,1,1,2,2,2,2,2,6,6,6,7,9",True,yearly,83333.33333333333,,83333.33333333333
104:92c46,104,Power Platform/BI (系統開發)工程師(竹北-總管理處),鋒霈環境科技股份有限公司,data_analyst,False,2.0,,"sql,mysql,postgresql,azure,dashboard,excel,power_bi","SQL, MySQL, PostgreSQL, Azure, Dashboarding, Excel, Power BI","1,2,2,7,8,8,8",False,unknown,,,
104:90il1,104,Data Science Specialist,Human8_香港商因賽思股份有限公司台灣分公司,data_analyst,False,2.0,,"python,r_lang,statistics,time_series,excel,tableau","Python, R, Statistics, Time Series, Excel, Tableau","1,1,3,3,8,8",False,unknown,,,
104:8djx6,104,【美商特殊玻璃大廠】SAP Project Manager / SAP Platform Delivery and Optimization Data Lead -701KL,萬寶華企業管理顧問股份有限公司,other,False,5.0,,,,,True,yearly,125000.0,400000.0,262500.0
104:8z5mq,104,Giant Group Digital Experience Platform Specialist,捷安特_巨大機械工業股份有限公司,other,False,3.0,,,,,False,unknown,,,
104:71tgy,104,Clinical Data Manager,美商布萊特有限公司台灣分公司,data_analyst,False,,,excel,Excel,8,False,unknown,,,
104:8py52,104,【北士科】Data Platform PM / AI Platform PM,沛思坦網路股份有限公司,ml_engineer,True,5.0,,"etl,computer_vision,nlp,mlflow,model_serving,aws","ETL/ELT, Computer Vision, NLP, MLflow, Model Serving, AWS","2,4,4,6,6,7",False,unknown,,,
104:8yd23,104,Clinical Data Manager,美商賽美斯醫學科技有限公司,data_scientist,False,1.0,,"statistics,gcp","Statistics, GCP","3,7",False,unknown,,,
104:92icp,104,韌體工程師 Platform Firmware Engineer（ARM / x86),新加坡商艾得克有限公司台灣分公司,other,False,2.0,,,,,True,yearly,50000.0,166666.66666666666,108333.33333333333
104:90oed,104,Data Center Technician,新加坡商優思特股份有限公司台灣分公司,other,False,2.0,,,,,False,unknown,,,
104:8zc3r,104,TW OCS-PDC-Asi-DBA/Data Platform Engineer,光寶科技股份有限公司,data_engineer,False,3.0,,"sql,mysql","SQL, MySQL","1,2",False,unknown,,,
104:90phw,104,"全端資料工程師（資料平台） Full Stack Engineer (Data Platform)(台南優先,台中)",葳誠科技有限公司,data_engineer,True,,,"java,python,sql,data_warehouse,machine_learning,ai_agents,llm,ci_cd,aws,azure,databricks,php,rest_api","Java, Python, SQL, Data Warehouse, Machine Learning (general), AI Agents, Large Language Models, CI/CD, AWS, Azure, Databricks, PHP, REST API","1,1,1,2,3,5,5,6,7,7,7,9,9",True,monthly,70000.0,100000.0,85000.0
104:91kxm,104,[Music] Senior Data Engineer,新加坡商科科科技股份有限公司台灣分公司,data_engineer,False,4.0,,"python,scala,airflow,spark,etl,ab_testing,machine_learning,docker,kubernetes,aws,gcp","Python, Scala, Airflow, Apache Spark, ETL/ELT, A/B Testing, Machine Learning (general), Docker, Kubernetes, AWS, GCP","1,1,2,2,2,3,3,6,6,7,7",False,unknown,,,
104:915to,104,資料架構師 Data Architecture,宏碁資訊服務股份有限公司,data_engineer,True,7.0,,"python,sql,spark,etl,postgresql,llm,rag,vector_db,azure,databricks","Python, SQL, Apache Spark, ETL/ELT, PostgreSQL, Large Language Models, RAG, Vector Database, Azure, Databricks","1,1,2,2,2,5,5,5,7,7",False,unknown,,,
104:8ihao,104,Platform Engineer｜Cloud Infrastructure & IoT Platform,凱智綠能科技股份有限公司,backend,True,,,"python,mysql,postgresql,redis,ai_agents,model_apis,llm,ci_cd,docker,kubernetes,aws,gcp,dashboard,nodejs,php,rest_api","Python, MySQL, PostgreSQL, Redis, AI Agents, Foundation Model APIs, Large Language Models, CI/CD, Docker, Kubernetes, AWS, GCP, Dashboarding, Node.js, PHP, REST API","1,2,2,2,5,5,5,6,6,6,7,7,8,9,9,9",False,unknown,,,
104:91j0c,104,DevOps / Platform Engineer,張量科技股份有限公司,data_engineer,False,3.0,,"bash,python,ci_cd,docker,kubernetes,aws,azure,gcp","Bash/Shell, Python, CI/CD, Docker, Kubernetes, AWS, Azure, GCP","1,1,6,6,6,7,7,7",False,unknown,,,
104:8x3gi,104,商業分析師,拓樸龍科技股份有限公司,data_analyst,False,3.0,,"dashboard,excel","Dashboarding, Excel","8,8",True,monthly,50000.0,,50000.0
104:90grm,104,Business Analyst (商業分析師),印度商印福思股份有限公司台灣分公司,data_analyst,False,3.0,,"excel,power_bi","Excel, Power BI","8,8",False,unknown,,,
104:8vvy4,104,Business Analyst (商業分析師),印度商印福思股份有限公司台灣分公司,data_analyst,False,3.0,,excel,Excel,8,False,unknown,,,
104:8y966,104,BA商業分析師,東洋洗濯事業股份有限公司,ai_engineer,True,5.0,,"llm,aws","Large Language Models, AWS","5,7",True,monthly,40000.0,,40000.0
104:8xkdo,104,PA-知名外商 徵 商業分析師 (英文中上/6個月短期專案/1-2年以上相關經驗),新加坡商立可人事顧問有限公司台灣分公司,data_analyst,False,2.0,,excel,Excel,8,False,unknown,,,
104:8xwr4,104,【台北】BA商業分析師 【OS】,普鴻資訊股份有限公司,data_analyst,False,3.0,,excel,Excel,8,False,unknown,,,
104:909fv,104,商業分析師BA_(台南外商),億力資訊股份有限公司,ai_engineer,True,3.0,,llm,Large Language Models,5,False,unknown,,,
104:8fh8r,104,資訊_商業分析師(BA),中信金控_台灣人壽保險股份有限公司,other,False,5.0,,,,,False,unknown,,,
104:8xx4z,104,商業分析師(壽險),新加坡商易呈有限公司臺灣分公司,other,False,4.0,,,,,False,unknown,,,
104:91q6h,104,【外商保險系統】助理商業分析師 (Junior BA) ｜ 歡迎保險業1年+(不限科系)、風管/保險/資管應屆,澄楓資訊股份有限公司,data_analyst,False,,,"dashboard,excel","Dashboarding, Excel","8,8",True,monthly,36000.0,47999.0,41999.5
104:90qxd,104,資深數據分析師/資深商業分析師,東森購物_電視購物_東森得易購股份有限公司,data_scientist,True,3.0,,"python,sql,feature_engineering,machine_learning,statistics,llm,prompt_engineering,aws,azure,gcp","Python, SQL, Feature Engineering, Machine Learning (general), Statistics, Large Language Models, Prompt Engineering, AWS, Azure, GCP","1,1,3,3,3,5,5,7,7,7",False,unknown,,,
104:8lbae,104,【經營管理】商業分析師 Business Analyst（專案組）,PChome Online_網路家庭國際資訊(股)公司,data_analyst,False,3.0,,"python,sql,machine_learning,time_series,dashboard,excel,looker,tableau","Python, SQL, Machine Learning (general), Time Series, Dashboarding, Excel, Looker, Tableau","1,1,3,3,8,8,8,8",False,unknown,,,
104:90osi,104,資訊服務部 商業分析師 Insurance Business Process Analyst,法商法國巴黎人壽保險股份有限公司台灣分公司,data_analyst,False,5.0,,excel,Excel,8,False,unknown,,,
104:8xw8k,104,Business Analyst 商業分析師 (金融系統),Tata Consultancy Services Limited Taiwan Branch_印度商塔塔顧問服務有限公司台灣分公司,data_analyst,False,3.0,,"excel,spring","Excel, Spring Boot","8,9",False,unknown,,,
104:8zk7q,104,【個人金融】商業分析師Business Analyst,玉山銀行_玉山商業銀行股份有限公司,other,False,,,,,,False,unknown,,,
104:86ron,104,核心_商業分析師 BA,遠雄人壽保險事業股份有限公司(總公司),data_analyst,False,10.0,,excel,Excel,8,False,unknown,,,
104:92gye,104,初階商業分析師 (JBA),雙子數位科技有限公司,data_analyst,False,1.0,,"dashboard,excel","Dashboarding, Excel","8,8",False,unknown,,,
104:91tbv,104,C6251 商業分析師 Senior Analyst(EA),遠傳電信股份有限公司,data_analyst,False,3.0,,"python,r_lang,sql,dashboard,data_viz","Python, R, SQL, Dashboarding, Data Visualization","1,1,1,8,8",False,unknown,,,
104:8kqr1,104,商業分析師 (BA),雙子數位科技有限公司,data_analyst,False,3.0,,excel,Excel,8,False,unknown,,,
104:91bly,104,【Uber Eats】Channel Sales Executive 餐廳通路經銷業務(台南),新加坡商立福人事顧問有限公司台灣分公司,data_analyst,False,1.0,,dashboard,Dashboarding,8,True,monthly,46000.0,50000.0,48000.0
104:8jtzf,104,【UberEats 餐廳開發業務(台中)】月薪40K~55K起、前三個月享額外津貼8K起｜工時彈性自由｜滿3個月即享10天年假,新加坡商立福人事顧問有限公司台灣分公司,other,False,,,,,,True,monthly,40000.0,55000.0,47500.0
104:8bwrd,104,Business Analyst,伊雲谷數位科技股份有限公司,data_analyst,False,1.0,,"aws,dashboard,excel,power_bi","AWS, Dashboarding, Excel, Power BI","7,8,8,8",False,unknown,,,
104:8kbwm,104,Business Analyst,伊雲谷數位科技股份有限公司,data_analyst,False,1.0,,"aws,excel,power_bi,tableau","AWS, Excel, Power BI, Tableau","7,8,8,8",False,unknown,,,
104:8yx4b,104,【CB05002】Business Analyst,雲馥數位股份有限公司,data_analyst,False,1.0,,"excel,power_bi,tableau","Excel, Power BI, Tableau","8,8,8",False,unknown,,,
104:90hr3,104,SA22057 Business Analyst,華碩電腦股份有限公司,other,False,3.0,,,,,False,unknown,,,
104:8tyd5,104,Business Analyst,台昇國際股份有限公司,data_analyst,False,,,data_viz,Data Visualization,8,False,unknown,,,
104:7v0oc,104,Business Analyst (系統分析師),欒軒管理顧問有限公司,data_analyst,False,2.0,,statistics,Statistics,3,True,monthly,45000.0,,45000.0
104:8vwl5,104,MIS-Business Analyst Engineer (Hsinchu),遠東金士頓科技股份有限公司,other,False,3.0,,computer_vision,Computer Vision,4,False,unknown,,,
104:8t930,104,TP- Financial Analyst / Business Analyst,金盛世紙業有限公司,data_analyst,False,5.0,,excel,Excel,8,False,unknown,,,
104:8zrsv,104,Business Analyst,本公司其他工作,data_analyst,False,3.0,,"python,r_lang,sql,mysql,statistics,computer_vision,looker,power_bi,tableau","Python, R, SQL, MySQL, Statistics, Computer Vision, Looker, Power BI, Tableau","1,1,1,2,3,4,8,8,8",False,unknown,,,
104:91khm,104,(HQ) Business Analyst,鴻霖航空貨運代理股份有限公司,data_analyst,False,2.0,,excel,Excel,8,False,unknown,,,
104:8vsgz,104,業務分析師 Business Analyst,鑫鼎鑽科技有限公司,data_analyst,False,1.0,,"sql,etl,statistics,dashboard,excel,looker,power_bi,tableau","SQL, ETL/ELT, Statistics, Dashboarding, Excel, Looker, Power BI, Tableau","1,2,3,8,8,8,8,8",True,monthly,45000.0,,45000.0
104:8um5t,104,資深營運分析師 Senior Business Analyst,中磊電子股份有限公司,data_analyst,False,2.0,,"dashboard,power_bi,tableau","Dashboarding, Power BI, Tableau","8,8,8",False,unknown,,,
104:7xlys,104,系統分析師 | Business Analyst/ Subject Matter Expert (SME),星展(台灣)商業銀行股份有限公司,data_analyst,False,2.0,,"sql,mysql,ci_cd,tableau","SQL, MySQL, CI/CD, Tableau","1,2,6,8",False,unknown,,,
104:8fxph,104,H.經營分析管理師(Business Analyst),永豐餘消費品實業股份有限公司,data_analyst,False,7.0,,dashboard,Dashboarding,8,False,unknown,,,
104:8hpc4,104,資訊處-業務分析師(精通越文)Business Analyst (Fluent in Vietnamese),永豐商業銀行股份有限公司,data_scientist,False,,,python,Python,1,False,unknown,,,
104:908ol,104,"210728418 Asset Management - Taiwan Institutional Business, Sales Support - Associate / Analyst",摩根證券投資信託股份有限公司,other,False,4.0,,,,,False,unknown,,,
104:5qu7r,104,A2-商業分析師 (Data & Business Analyst),意藍資訊股份有限公司,other,False,,,,,,True,monthly,35000.0,40000.0,37500.0
104:90ht6,104,AI應用工程師(AI Application Engineer),艾美斯科技有限公司,ai_engineer,True,2.0,,"java,python,machine_learning,deep_learning,model_apis,langchain,llm,prompt_engineering,rag","Java, Python, Machine Learning (general), Deep Learning (general), Foundation Model APIs, LangChain, Large Language Models, Prompt Engineering, RAG","1,1,3,4,5,5,5,5,5",False,unknown,,,
104:68t3v,104,AI深度學習工程師,聰泰科技開發股份有限公司,ml_engineer,False,,,"machine_learning,deep_learning","Machine Learning (general), Deep Learning (general)","3,4",False,unknown,,,
104:91uw8,104,多模態 AI 視覺深度學習工程師,富萱科技股份有限公司,ml_engineer,True,2.0,,"python,machine_learning,statistics,computer_vision,deep_learning,pytorch,tensorflow,transformer,fine_tuning,llm,lora,docker","Python, Machine Learning (general), Statistics, Computer Vision, Deep Learning (general), PyTorch, TensorFlow, Transformer, Fine-tuning, Large Language Models, LoRA / PEFT, Docker","1,3,3,4,4,4,4,4,5,5,5,6",False,unknown,,,
104:7mvok,104,AI 工程師、深度學習工程師、人工智慧研究員（AI Engineer）,玩構網路科技有限公司,ml_engineer,True,3.0,,"python,machine_learning,deep_learning,pytorch,tensorflow,transformer,diffusion,fine_tuning,llm","Python, Machine Learning (general), Deep Learning (general), PyTorch, TensorFlow, Transformer, Diffusion Models, Fine-tuning, Large Language Models","1,3,4,4,4,4,5,5,5",True,monthly,60000.0,80000.0,70000.0
104:8iy9i,104,資料科學/深度學習工程師,富智康國際股份有限公司,ml_engineer,False,,,"python,machine_learning,computer_vision,deep_learning","Python, Machine Learning (general), Computer Vision, Deep Learning (general)","1,3,4,4",False,unknown,,,
104:6kutq,104,AOI/AI影像深度學習工程師,悟智股份有限公司,ml_engineer,True,,,"python,deep_learning,pytorch,tensorflow,llm,data_viz","Python, Deep Learning (general), PyTorch, TensorFlow, Large Language Models, Data Visualization","1,4,4,4,5,8",False,unknown,,,
104:86auy,104,資料科學/深度學習工程師 Data Scientist / Deep Learning Engineer,優式機器人股份有限公司,ml_engineer,False,,,"python,machine_learning,computer_vision,deep_learning","Python, Machine Learning (general), Computer Vision, Deep Learning (general)","1,3,4,4",False,unknown,,,
104:8wadw,104,AI深度學習演算法工程師,得勝醫學科技股份有限公司,ml_engineer,True,5.0,,"python,machine_learning,deep_learning,pytorch,tensorflow,llm","Python, Machine Learning (general), Deep Learning (general), PyTorch, TensorFlow, Large Language Models","1,3,4,4,4,5",False,unknown,,,
104:8voqa,104,機器人-AOI視覺 演算法工程師,伊士博國際商業股份有限公司,ml_engineer,False,2.0,,"python,feature_engineering,machine_learning,deep_learning,pytorch,tensorflow","Python, Feature Engineering, Machine Learning (general), Deep Learning (general), PyTorch, TensorFlow","1,3,3,4,4,4",True,monthly,70000.0,98000.0,84000.0
104:7oyck,104,【私銀財管】金融資產融資PM(經驗行員),玉山銀行_玉山商業銀行股份有限公司,ml_engineer,False,3.0,,"machine_learning,deep_learning","Machine Learning (general), Deep Learning (general)","3,4",False,unknown,,,
104:7e6t3,104,【私銀財管】保險諮詢顧問 Insurance Planner(經驗行員),玉山銀行_玉山商業銀行股份有限公司,data_scientist,True,5.0,,"machine_learning,ai_agents","Machine Learning (general), AI Agents","3,5",False,unknown,,,
104:92fj8,104,副研究員/研究員,中裕新藥股份有限公司,algorithm_engineer,False,,,machine_learning,Machine Learning (general),3,False,unknown,,,
104:8frt5,104,投資研究員,宏齊顧問股份有限公司,algorithm_engineer,False,1.0,,"machine_learning,excel","Machine Learning (general), Excel","3,8",False,unknown,,,
104:90lir,104,助理研究員,本公司其他工作,data_analyst,False,,,"python,r_lang,statistics,excel","Python, R, Statistics, Excel","1,1,3,8",True,monthly,40000.0,42000.0,41000.0
104:84wks,104,研究員,凌越生醫股份有限公司,other,False,,,,,,False,unknown,,,
104:929oa,104,生物副研究員,合一生技股份有限公司,data_analyst,False,2.0,,excel,Excel,8,False,unknown,,,
104:7dud2,104,助理研究員 (應用開發部/Bioassay),百進生技股份有限公司,other,False,,,,,,False,unknown,,,
104:88njz,104,總經策略研究員,合作金庫證券投資顧問股份有限公司,other,False,,,,,,False,unknown,,,
104:7z69w,104,助理研究員,費思未來有限公司,data_analyst,False,,,"dashboard,excel","Dashboarding, Excel","8,8",True,monthly,36300.0,42000.0,39150.0
104:8kkti,104,生醫法規研究員,財團法人生技醫療科技政策研究中心,other,False,,,,,,False,unknown,,,
104:8t3lo,104,研發助理研究員,英緹生物科技股份有限公司,other,False,,,,,,True,monthly,45000.0,,45000.0
104:6twy2,104,考古學研究員,大谷顧問有限公司,data_analyst,False,2.0,,excel,Excel,8,True,monthly,70000.0,200000.0,135000.0
104:8yvva,104,總經研究員,萬寶證券投資顧問股份有限公司,data_analyst,False,1.0,,"python,r_lang,statistics,excel","Python, R, Statistics, Excel","1,1,3,8",False,unknown,,,
104:8apyo,104,精緻農業助理研究員,台聚集團_台聚管理顧問股份有限公司,data_analyst,False,1.0,,excel,Excel,8,False,unknown,,,
104:74sf9,104,資深使用者經驗研究員 (Senior UX Researcher),大予創意設計股份有限公司,other,False,3.0,,,,,True,monthly,50000.0,80000.0,65000.0
104:8zokh,104,副研究員,本公司其他工作,data_analyst,False,3.0,,"python,r_lang,statistics,excel,power_bi,tableau","Python, R, Statistics, Excel, Power BI, Tableau","1,1,3,8,8,8",True,monthly,45800.0,,45800.0
104:8nnbp,104,實習分析研究員,晟曦核酸基因分子生物科技股份有限公司,other,False,,,,,,True,yearly,33333.333333333336,100000.0,66666.66666666667
104:6vazi,104,資深投資研究員,阿爾發證券投資顧問股份有限公司,data_analyst,False,3.0,,excel,Excel,8,True,monthly,55000.0,65000.0,60000.0
104:8dk5g,104,產業研究員,商拓財經有限公司,data_analyst,False,2.0,,"dashboard,excel","Dashboarding, Excel","8,8",True,monthly,40000.0,100000.0,70000.0
104:7rspy,104,研究員,景凱生物科技股份有限公司,other,False,,,,,,False,unknown,,,
104:6vbdw,104,(顧問事業部)研究員,永豐期貨股份有限公司,data_analyst,False,,,excel,Excel,8,True,monthly,35000.0,45000.0,40000.0
104:8uucz,104,"|APC| 擴編Electronic Hardware, Snr. Design Engineer 資深電子硬體設計工程師",法商_施耐德電機股份有限公司,other,False,5.0,,,,,False,unknown,,,
104:561wm,104,BIM工程師/台北辦公室(BIM Engineer/Taipei Office),築本科技股份有限公司,data_analyst,False,1.0,,dashboard,Dashboarding,8,True,yearly,58333.333333333336,,58333.333333333336
104:92l2h,104,AI 機器人應用工程師,阿米巴科技股份有限公司,other,False,,,,,,False,unknown,,,
104:92ilk,104,產品技術應用工程師（Product Application Engineer）,若川高科技股份有限公司,data_analyst,False,1.0,,excel,Excel,8,True,monthly,45000.0,60000.0,52500.0
104:7d2c4,104,AI應用工程師 (AI Application Engineer),偲倢科技股份有限公司,other,False,1.0,,,,,False,unknown,,,
104:90rzj,104,應用工程師 FAE,帝濶智慧科技股份有限公司,data_scientist,False,,,machine_learning,Machine Learning (general),3,False,unknown,,,
104:8st94,104,Application Engineer 應用工程師,光方未來股份有限公司,other,False,1.0,,r_lang,R,1,False,unknown,,,
104:92asi,104,AI應用工程師,三竹資訊股份有限公司,ml_engineer,True,1.0,,"python,etl,machine_learning,scikit_learn,deep_learning,keras,nlp,pytorch,tensorflow,llm,rag,vector_db,ci_cd","Python, ETL/ELT, Machine Learning (general), scikit-learn, Deep Learning (general), Keras, NLP, PyTorch, TensorFlow, Large Language Models, RAG, Vector Database, CI/CD","1,2,3,3,4,4,4,4,4,5,5,5,6",False,unknown,,,
104:8z801,104,WAT軟體應用工程師 (Software FAE),和瑞科技股份有限公司,ai_engineer,True,,,"python,spark,model_apis,llm","Python, Apache Spark, Foundation Model APIs, Large Language Models","1,2,5,5",True,monthly,60000.0,,60000.0
104:92iek,104,【茂林光電 】AI應用工程師,茂林光電科技股份有限公司,ai_engineer,True,,,"python,computer_vision,deep_learning,ai_agents,langchain,llm,rag,excel,microservices","Python, Computer Vision, Deep Learning (general), AI Agents, LangChain, Large Language Models, RAG, Excel, Microservices","1,4,4,5,5,5,5,8,9",False,unknown,,,
104:8xgyc,104,應用工程師 FAE Lan,奕融科技股份有限公司,other,False,2.0,,,,,False,unknown,,,
104:8oqya,104,應用工程師 Application Engineer,禾瑞亞科技股份有限公司,data_scientist,False,,,python,Python,1,False,unknown,,,
104:8p3i8,104,應用工程師,明緯企業股份有限公司,data_analyst,False,2.0,,excel,Excel,8,True,monthly,50000.0,65000.0,57500.0
104:831e3,104,AI應用工程師,弈樂科技股份有限公司,data_scientist,True,1.0,,"python,sql,mysql,machine_learning,deep_learning,llm","Python, SQL, MySQL, Machine Learning (general), Deep Learning (general), Large Language Models","1,1,2,3,4,5",True,monthly,46000.0,,46000.0
104:8l4ow,104,AOI應用工程師,特里科技股份有限公司,other,False,,,,,,True,monthly,40000.0,,40000.0
104:8nfsi,104,產品應用工程師,弘塑科技股份有限公司,other,False,,,,,,False,unknown,,,
104:8tye2,104,產品應用工程師,佳霖科技股份有限公司,other,False,,,,,,False,unknown,,,
104:8z2hj,104,XR 與機器人應用工程師,愛迪斯科技股份有限公司,data_scientist,False,,,python,Python,1,True,monthly,40000.0,60000.0,50000.0
104:8k8bl,104,應用工程師 (新竹),漢民測試系統股份有限公司,data_analyst,False,,,excel,Excel,8,False,unknown,,,
104:9273s,104,應用工程師 Board Level Tool,恩萊特科技股份有限公司,data_analyst,True,,,"model_apis,excel","Foundation Model APIs, Excel","5,8",False,unknown,,,
cake:cakeresume-Gavin/data-scientist-data-analyst-21d80c,cake,資深資料工程師 Senior Data Engineer,菲律賓商加文創投有限公司(Taiwan Branch),data_engineer,False,,,"java,sql,kafka,spark,data_warehouse,etl,mongodb,mysql,postgresql","Java, SQL, Apache Kafka, Apache Spark, Data Warehouse, ETL/ELT, MongoDB, MySQL, PostgreSQL","1,1,2,2,2,2,2,2,2",True,monthly,50000.0,120000.0,85000.0
